row,exposure,target,prediction
2773369,1,1078.42,1164.53
2773389,1,790.83,1122.62
2773472,1,1192.19,1089.71
2773825,1,1165.58,1809.05
2774002,1,612.753,896.896
2774206,1,932.921,995.233
2774390,1,620.971,1050.55
2774486,1,1342.69,1064.24
2775013,1,963.214,977.478
2775170,1,1382.41,1552.87
2775304,1,498.752,1123.69
2775335,1,1093.41,956.13
2775737,1,1093.41,1092.96
2775755,1,10322,1474.79
2775949,1,370.368,961.889
2776345,1,582.514,955.696
2776587,1,764.415,996.091
2776612,1,399.358,927.502
2776644,1,1192.19,945.098
2776741,1,154.208,912.665
2776802,1,353.996,883.691
2776922,1,1649.89,1086.81
2776988,1,424.854,1149.52
2777138,1,918.634,802.625
2777262,1,1093.41,930.761
2777364,1,826.731,1250.18
2777378,2,1778.25,2018.73
2777396,1,1192.19,1739.29
2777410,1,1078.42,1093.82
2777492,1,309.66,1204.96
2777519,1,210.925,976.202
2777981,1,220.123,1119.15
2777992,1,655.125,1205.46
2778012,1,1538.37,956.661
2778090,1,1545.75,1721.81
2778183,1,484.089,1035.49
2778318,1,273.337,934.739
2778325,1,3246.31,1149.52
2778544,1,1192.19,1018.22
2778557,1,1192.19,1792.83
2778687,1,306.526,864.906
2778694,1,293.135,1293.37
2779115,1,302.771,892.794
2779202,1,1782.61,1272.68
2779628,1,1032.2,979.127
2779699,1,1342.42,1012.91
2779755,1,211.13,1141.96
2780035,1,1165.58,1134.89
2780140,1,1441.9,1239.58
2780630,1,1490.25,1258.68
2780681,1,1737.18,1120.38
2780754,1,1165.58,1202.16
2780890,1,1353.09,931.173
2780949,1,221.48,1108.73
2781236,1,1192.19,1246.96
2781405,1,2143.36,1189.59
2781600,1,382.843,997.303
2781601,1,2048.17,1011.59
2781672,1,1416.85,1085.35
2781829,1,1553.81,875.677
2781886,1,1192.19,1144.37
2781912,1,264.419,912.664
2782037,1,1712.88,1603.46
2782072,1,733.739,924.47
2782407,2,4480.74,2430.56
2782557,1,1032.39,966.444
2783006,1,776.214,936.149
2783012,1,313.726,1073.17
2783049,1,991.8,1117.33
2783119,1,121.089,1085.35
2783124,1,1165.58,1930.68
2783427,1,1078.42,1336.53
2783532,1,1456.19,1126.93
2783738,1,514.834,1027.45
2783758,1,671.415,1599.72
2784237,1,1217.8,1020.98
2784343,1,802.088,992.723
2784344,1,1093.41,1006.13
2784395,1,2130.71,1197.6
2784397,1,780.84,924.47
2784407,1,2435.38,1198.53
2784449,1,1368.7,1263.83
2784583,1,1078.42,1197.6
2784701,1,2251.82,1016.25
2785056,1,460.817,1246.54
2785170,1,113.539,978.702
2785227,1,309.652,785.898
2785259,1,260.506,926.736
2785382,1,76.1955,832.008
2785444,1,1099.08,1008.12
2785475,2,2228.07,3199.44
2785531,1,499.987,1173.6
2785740,1,424.075,858.245
2785826,1,528.579,1078.1
2786329,1,664.482,1131.34
2786407,1,1343.41,1585.78
2786516,1,622.363,911.655
2786726,1,749.182,983.278
2786766,1,621.651,935.799
2786991,1,2139.25,1249.06
2787043,1,4385.39,1178.85
2787051,1,1174.92,1000.41
2787112,1,1192.19,1601.41
2787531,1,426.256,979.359
2788102,1,727.978,987.716
2788136,1,116.747,849.747
2788176,1,1463.26,1051.52
2788362,1,159.041,1358.48
2788836,1,245.017,1148.4
2788845,6,9825.26,9018.97
2789300,2,1527.49,2488.62
2789332,1,1192.19,1129.26
2789405,1,1016.01,873.888
2789412,1,1192.19,1183.28
2789698,1,507.146,1097.45
2789711,1,333.907,1284.9
2789742,1,309.66,1070.11
2789870,1,397.044,983.007
2789927,1,1034.24,1307.94
2790000,1,606.934,1397.05
2790241,1,315.66,1127.23
2790281,1,1745.45,1080.15
2790781,1,1752.75,1644.21
2790799,1,1192.19,1603.46
2791062,1,1735.22,987.395
2791065,1,408.039,1059.41
2791074,1,1509.31,904.205
2791102,1,1009.93,899.173
2791157,1,1093.41,1050.74
2791427,1,655.125,924.47
2791490,1,9842.26,1025.3
2791526,1,141.985,1374.54
2791623,1,1350.86,1048.25
2791866,1,210.052,1048.61
2791908,1,1029.64,1059.09
2791927,1,1248.96,1462.38
2792069,1,673.452,1035.49
2792131,1,1152.1,1141.97
2792233,1,1109.84,1038.58
2792252,1,1078.42,958.219
2792302,1,401.364,1001.68
2792371,1,250.839,746.121
2792553,1,1078.42,1374.54
2792678,1,1689.59,1086.77
2792746,1,468.326,922.615
2792811,1,1165.58,1161.3
2792907,1,443.64,776.558
2792927,1,220.123,1013.27
2792991,1,1192.19,1739.29
2793160,1,1034.24,1882.06
2793237,1,1341.31,925.836
2793288,1,1158.73,1493.5
2793292,1,304.638,855.733
2793504,1,1104.11,1055.72
2793523,1,299.101,874.659
2793702,1,1192.19,1082.06
2793953,1,1544.18,1073.53
2794120,1,1165.58,972.667
2794605,1,1246.38,803.527
2794731,2,2068.48,2359.58
2795429,1,1089.87,1093.07
2795741,1,309.451,967.137
2795802,1,1192.19,994.029
2796067,1,987.344,1207.02
2796069,1,1165.58,1268.17
2796099,1,688.313,1368.06
2796243,1,589.362,918.166
2796247,1,1332.06,1014.07
2796343,1,1448.39,1051.26
2796564,1,2562.95,1603.46
2796851,1,408.516,978.914
2797036,1,211.13,1080.15
2797313,1,1192.19,1213.9
2797356,1,516.087,1610.88
2797357,1,1078.42,1633.96
2797442,1,922.643,1115.53
2797550,1,1165.58,1157.09
2797918,1,702.91,1093.07
2798151,1,1093.41,869.737
2798340,1,574.993,1018.38
2798487,1,651.409,1107.85
2798497,2,455.931,2189.47
2798557,1,1017.57,974.558
2798579,1,751.292,827.041
2798586,1,829.214,834.972
2798643,2,1854.88,1806.03
2798688,1,1192.19,1009.02
2798896,1,520.215,1145.78
2798940,1,1893.03,1086.79
2798950,1,3691.63,1249.47
2798981,2,984.829,1932.63
2799100,1,1487.52,1021.12
2799238,1,1248.96,899.19
2799895,1,10349.5,1197.6
2800523,1,294.604,954.208
2800666,1,273.567,967.683
2800777,1,309.652,952.665
2800861,1,358.093,934.549
2801116,1,3178.74,1216.52
2801561,1,846.155,980.195
2801769,2,2044.36,2068.36
2801821,1,1034.24,1035.49
2801827,1,803.039,1570.18
2802008,1,993.226,970.911
2802015,1,1034.95,1108.73
2802141,1,1078.42,1336.53
2802279,1,642.012,966.853
2802374,1,211.601,1013.83
2802380,1,1643.98,801.962
2802409,1,114.942,1016.14
2802582,1,695.488,1108.73
2802789,1,963.373,1065.13
2802911,1,1729.84,1259.79
2803082,1,1093.41,1123.69
2803394,1,1381,1164.53
2803497,1,1093.41,1354.57
2803568,1,986.422,1105.42
2803744,1,2692.22,985.894
2803852,1,304.638,815.497
2803889,1,358.164,973.463
2804125,1,2142.43,1624.54
2804233,1,835.555,910.85
2804365,1,1963.61,1115.02
2805026,1,578.533,939.422
2805208,1,1165.58,1552.87
2805596,1,510.036,1170.35
2805613,1,1078.42,976.615
2805684,1,418.619,865.253
2806413,1,245.766,824.434
2806417,1,563.014,1170.1
2807107,1,1050.69,1296.98
2807122,1,996.14,892.967
2807195,1,936.078,977.091
2807212,1,598.254,1012.91
2807506,1,1165.58,947.667
2807661,1,816.139,879.962
2807683,1,1329.68,1162.49
2807840,1,1320.4,867.062
2807878,1,1192.19,1182.31
2808349,1,1539.35,1258.28
2808372,1,1881.95,1445.46
2808462,1,1078.42,891.554
2808463,1,564.614,903.591
2808526,1,1034.24,1431.75
2808701,1,2545.41,1599.72
2808708,1,6196.29,1176.76
2808747,1,327.562,904.205
2808797,1,1028.61,1073.73
2808864,1,1034.24,1163.71
2808946,1,508.861,1037.25
2809122,1,1684.31,928.552
2809289,1,209.836,879.335
2809355,1,1490.21,927.588
2809378,1,1310.25,1131.38
2809425,1,1041.71,904.01
2809467,1,1046.89,830.929
2809523,1,1164.39,927.776
2809552,1,1078.42,948.928
2809595,1,124.893,840.981
2809758,1,810.029,1004.43
2809847,1,144.154,979.984
2809977,2,1447.11,1663.69
2810109,1,623.811,900.544
2810384,1,1078.42,1494.46
2810448,1,1078.42,1238.05
2810548,1,49.3805,918.772
2810580,1,212.922,1036.31
2810818,1,1093.41,1123.69
2811082,2,1781.4,1790.58
2811095,1,1165.58,1126.63
2811169,1,1078.42,1072.3
2811321,1,1178.05,887.888
2811499,1,1949.02,1118.5
2811500,1,360.384,1159.52
2811508,1,887.692,1031.22
2811631,1,930.758,940.42
2811701,1,716.443,896.251
2811714,1,1078.42,1264.97
2811765,1,122.891,1051.26
2812029,1,783.955,1177.88
2812090,1,3213.37,1213.77
2812572,1,1238.36,1036.54
2812940,1,356.179,842.31
2813026,1,1165.58,1021.38
2813034,1,672.456,1293.06
2813075,1,845.209,948.461
2813378,2,1213.87,2478.65
2813410,1,4191.27,1109.61
2813813,1,1192.19,1180.94
2813976,1,1515.98,909.608
2813978,1,1147.67,955.696
2813988,1,732.746,1400.98
2814083,1,1078.42,1263.59
2814114,1,185.796,963.035
2814251,1,1165.58,958.267
2814465,1,1514.9,1353.85
2814582,1,1165.58,913.832
2814869,1,487.628,924.815
2815595,1,1093.41,1305.96
2816015,1,1034.95,1027.35
2816133,1,1100.15,873.667
2816236,1,471.938,1085.35
2816569,1,229.541,963.279
2816704,1,1274.23,1354.87
2816707,1,877.37,1453.68
2816799,1,685.904,894.247
2816953,1,617.801,1291.57
2817046,1,3377.58,1337.77
2817252,1,939.948,978.702
2817253,1,1724.03,992.723
2817421,1,1737.29,1108.73
2817442,1,1581.94,998.607
2817455,1,1034.24,1188.43
2817548,1,662.742,1071.38
2817822,1,1192.19,1543.74
2817852,1,1034.24,1255.27
2818122,1,1093.41,1086.77
2818594,1,915.895,1011.32
2818795,1,1192.19,1008.78
2818964,1,1495.2,906.653
2819259,1,2185.5,1457.11
2819870,1,1093.41,1362.91
2820044,1,1078.42,1072.3
2820317,1,167.663,1080.02
2820388,1,1078.42,1100.66
2820501,1,362.233,990.187
2820861,1,540.059,952.663
2821268,1,220.123,1051.95
2821542,1,205.722,1287.1
2821593,1,1093.41,1411.87
2821627,1,502.785,1434.01
2821718,1,362.233,1005.13
2821802,2,1903.23,2324.39
2821820,1,1078.42,967.137
2822082,1,123.148,1327.61
2822155,1,1456.32,1086.77
2822283,1,74.0599,980.195
2822524,1,911.216,875.873
2822536,1,1444.56,1126.66
2822566,1,1078.42,1344.76
2822645,1,1093.41,930.639
2822824,1,1817.51,1010.07
2822884,1,1392.39,1337.18
2823007,1,209.836,1280.65
2823252,1,358.892,1027.2
2823270,1,1753.2,842.35
2823292,1,1165.58,1238.89
2823428,1,848.859,1099.15
2823652,1,3195.29,1449.64
2823680,1,1093.41,948.006
2823902,1,961.905,939.472
2824145,1,956.134,879.406
2824259,1,1118.1,1180.26
2824626,1,540.501,969.907
2824669,1,488.902,970.152
2825150,1,1165.58,971.312
2825368,1,1648.68,1374.54
2825438,1,1596.29,1153.83
2825449,1,1093.41,1256.48
2825491,1,1093.41,1008.12
2825959,1,385.441,1094.73
2826103,1,258.05,1018.14
2826138,1,1509.38,1305.96
2826181,1,1225.31,973.531
2826298,1,1606.46,1041.62
2826335,2,2331.17,2359.91
2826483,1,1078.42,1076.56
2826701,1,1034.24,902.215
2826855,1,1506.02,980.737
2827048,1,1034.24,1354.25
2827534,1,1034.24,999.202
2827677,1,1222.04,1172.8
2827842,1,1034.24,1256.01
2828000,1,379.943,1148.08
2828252,1,380.966,1053.29
2828318,1,2430.61,1048.09
2828326,1,319.549,1093.33
2828509,1,1034.24,1307.94
2828606,1,1165.58,1215.38
2828641,1,1489.29,983.934
2829029,1,675.041,1469.92
2829030,1,1078.42,1490.98
2829187,1,522.293,1013.57
2829247,1,811.804,861.327
2829531,1,1093.41,993.531
2829707,1,2436.2,1291.57
2829723,1,1157.08,879.241
2829969,1,1722.49,998.607
2830080,1,1408.95,899.07
2830527,1,1034.24,1035.49
2830643,1,813.016,1291.57
2830765,1,1093.41,1514.64
2831084,1,1165.58,1043.02
2831267,1,1160.27,1030.82
2831448,1,390.666,1078.03
2831691,1,3586.53,1552.87
2832210,1,2584.64,1233.89
2832254,1,1192.19,1320.49
2832536,1,1034.24,1120.03
2832752,2,2068.48,2444.46
2832758,1,3133.87,882.773
2833010,1,1078.42,961.127
2833145,1,1619.52,1103.55
2833380,1,1574.36,1302.55
2833455,1,1093.41,1006.13
2833531,1,1239.14,1000.36
2833533,1,304.638,853.03
2833558,1,642.188,941.408
2833603,1,1738.09,938.98
2833841,1,1710.69,860.101
2834073,1,951.711,894.926
2834103,1,4958.93,1094.73
2834184,1,8245.22,1444.36
2834187,1,1034.24,1110.66
2834208,1,1168.45,1691.59
2834257,1,1034.24,1145.78
2834331,1,5564.12,1191.26
2834757,1,699.317,1162.19
2834851,1,1246.62,1161.78
2835136,1,643.015,1048.09
2835435,1,644.392,989.846
2835465,1,1078.42,1388.17
2835467,1,866.322,1458.5
2835495,2,953.108,2217.45
2835607,1,715.4,987.08
2835666,2,2332.22,2278.9
2835712,1,1165.58,1076.58
2835841,1,1192.19,1204.96
2835879,1,1128.05,936.952
2835942,1,519.448,1073.89
2835952,1,1158.27,1285.73
2836025,1,912.358,1368.06
2836112,1,1035.85,1068.2
2836414,1,10342.2,1621.06
2836484,1,3596.93,1481.17
2836526,1,302.771,877.679
2836763,1,104.676,995.53
2836764,1,244.631,1016.63
2836988,1,1093.41,927.496
2837185,1,1192.19,1603.46
2837423,1,327.562,904.158
2837613,1,329.155,1041.62
2838625,1,506.366,1183.2
2838756,1,1225.73,972.885
2838787,1,1192.19,1204.96
2838916,1,1146.85,1085.12
2839005,1,1113.91,1003.82
2839192,1,1763.56,1006.53
2839495,1,4988.96,1081.92
2839499,1,1093.41,1065.71
2839630,1,445.888,1255.03
2840366,1,1093.41,1180.26
2840392,1,1694.37,1062.41
2840401,1,753.717,1284.3
2840422,1,808.29,988.086
2840453,1,641.401,1246.66
2840488,1,1165.58,1326.44
2840552,1,1660.06,994.289
2840596,1,2138.6,1166.27
2840999,1,445.766,914.386
2841043,1,1093.41,1313.74
2841045,1,4444.95,1390.78
2841245,1,1165.58,1004.48
2842098,1,1192.19,1164.1
2842172,1,665.924,926.566
2842302,1,857.168,947.552
2842386,1,887.873,1087.6
2842490,1,726.081,1006.11
2842557,1,875.83,1008.07
2842576,1,795.414,964.739
2842856,1,318.95,1065.71
2842947,1,1034.24,1145.78
2843080,1,1340.33,1209.83
2843263,1,1192.19,1065.13
2843377,1,825.739,831.843
2843560,1,1165.58,916.098
2843606,1,211.13,1050.33
2843730,1,212.922,1297.04
2843764,1,1034.24,1270.36
2844339,1,1192.19,1689.98
2844487,1,408.039,1128.21
2844570,1,1078.42,1011.8
2844849,1,1165.58,1126.63
2845107,1,1089,1295.09
2845285,1,6763.41,1061.35
2845470,1,884.585,1329.73
2845695,1,2908.96,1066.39
2845878,1,482.564,951.494
2846386,1,1470.92,1065.29
2846399,1,742.659,984.879
2846526,1,1093.41,1213.77
2846551,1,1034.24,1554.34
2846790,1,467.47,1074.29
2847235,1,1049.15,1199.83
2847271,1,3118.35,1291.57
2847326,1,287.984,979.127
2847702,1,668.597,1245.88
2847858,1,1165.58,1164.9
2848329,1,1192.19,1434.01
2848510,1,1034.24,877.388
2848605,1,3115.03,1024.66
2848610,1,1647.79,1374.56
2848631,1,1542.95,866.226
2848648,1,1021.75,880.9
2848734,1,1192.19,1318.94
2849002,1,1527.03,947.349
2849415,2,2977.93,2691.78
2849441,2,3341.15,3380.23
2849608,1,1165.58,962.444
2850035,3,5619.83,3002.18
2850070,1,1192.19,1203.42
2850153,1,1192.19,982.84
2850429,1,1885.98,951.076
2850490,1,411.444,979.359
2851049,1,1034.33,1267.38
2851137,1,464.145,986.975
2851192,1,635.54,891.162
2851221,1,308.298,1017.48
2851223,1,1093.41,1393.1
2851300,1,648.915,853.384
2851621,1,975.96,1354.87
2851700,1,1192.19,1401.81
2851894,1,9961.61,1688.33
2851896,1,1358.19,1735.64
2852099,1,1093.41,1059.09
2852138,1,1218.75,1469.92
2852478,1,384.011,1057.86
2852487,1,1192.19,1018.14
2852515,1,1192.19,979.127
2852698,1,412.869,931.567
2852722,1,832.964,846.031
2852763,1,601.814,923.333
2853071,1,1093.41,1094.73
2853399,1,1305.83,1145.07
2853628,1,495.216,1056.25
2853656,1,1215.26,1246.77
2853708,1,92.2663,880.302
2853749,1,5038.56,1033.46
2853843,1,2727.98,1198.53
2853855,1,1084.81,1083.92
2853907,1,1192.19,1286.43
2853917,1,575.433,766.142
2853950,1,436.609,1093.07
2854019,1,1078.42,960.484
2854442,1,1094.54,1566.52
2854594,1,1192.19,1092.34
2854627,1,7.2254,1149.52
2854903,1,1414.76,1046.85
2855184,1,1555.01,998.607
2855304,1,1034.24,1222.23
2855356,1,859.119,1045.88
2855522,1,210.569,906.329
2855770,1,1996.99,1313.83
2855789,1,306.347,1008.29
2855859,1,1746.24,949.97
2856029,1,1093.41,1177.88
2856076,1,465.728,986.554
2856283,1,2564.68,1211.92
2856311,1,1549.91,1184.35
2856421,1,185.791,1192.93
2856484,1,565.084,1074.26
2856535,1,196.118,1003.12
2857033,1,394.637,1074.02
2857121,1,1078.42,944.913
2857253,1,1034.24,1069.04
2857310,1,879.739,928.317
2857488,1,230.794,933.548
2858043,1,1078.42,1197.98
2858148,1,1165.87,1247.32
2858195,1,330.232,1022.73
2858352,1,1034.24,1036.66
2858369,1,3248.77,1444.18
2858434,2,1240.67,2823.24
2858511,1,1358.21,1226.07
2858651,1,1093.41,1104.21
2858764,1,1093.41,1213.77
2858784,1,1034.24,870.606
2858812,1,379.943,947.552
2858816,2,1404.57,2062.45
2859200,1,1542.92,916.182
2859376,1,517.383,1096.7
2859531,1,941.117,1179.95
2860434,1,1165.58,1045.09
2860709,1,307.071,824.772
2860764,1,938.235,794.345
2860823,1,1034.24,1057.15
2860883,1,1248.96,1058.51
2861047,1,211.13,1229.28
2861345,2,2244.63,3192.73
2861449,1,1032.2,1052.23
2861483,1,572.856,1180.68
2861550,1,1543.58,791.884
2862017,1,436.621,953.991
2862088,1,1493.95,1494.46
2862121,1,1165.58,984.727
2862148,1,939.594,974.103
2862357,1,1093.41,1116.82
2862415,1,1192.19,1072.43
2862462,2,5033.56,2361.31
2862598,1,562.534,971.796
2862839,1,384.011,1064.8
2863065,1,1034.24,1145.78
2863603,1,1712.97,1344.76
2863773,1,551.356,1131.34
2863811,1,274.304,834.972
2863867,2,2664.71,2491.75
2863868,1,1306.73,1270.36
2863876,1,1189.27,1284.22
2864118,1,750.967,939.072
2864412,1,405.314,1158.93
2864429,1,869.794,951.887
2864436,1,1034.24,1064.89
2864523,1,400.129,1223.17
2864589,1,379.814,1299.03
2864590,1,1165.58,1346.67
2864662,1,1445.04,1019.52
2864846,1,879.709,967.137
2864857,1,1034.24,1477.75
2864923,1,991.02,955.223
2864989,1,613.24,978.914
2865014,1,1749.77,1145.01
2865209,1,419.031,853.464
2865405,1,104.933,1249.47
2865467,1,464.478,788.728
2865528,1,1078.42,772.177
2865549,1,132.691,1181.63
2865596,2,1218.76,2104.22
2865723,1,2618.97,1037.67
2865894,1,236.824,1013.54
2866006,2,2156.84,2458.56
2866012,1,100.999,1245.88
2866395,1,185.559,1123.13
2866547,1,683.803,964.667
2866738,1,311.521,923.333
2867115,1,533.368,1258.28
2867140,1,540.09,1108.73
2867234,1,1299.09,1058.84
2867460,1,1224.55,944.913
2867547,1,728.848,911.752
2867566,1,291.473,1041.46
2867910,1,1078.42,929.723
2868037,1,1259.25,918.526
2868251,1,333.058,897.71
2868504,1,220.513,852.383
2868877,1,900.27,1215.25
2869075,1,771.033,1064.89
2869118,1,649.237,1176.76
2869292,1,4187.45,965.641
2869317,1,327.207,956.661
2869522,1,1615.55,1204.67
2869550,1,1297.01,1035.49
2869551,1,501.796,1050.33
2869565,1,4967.16,1247.34
2869625,1,215.73,1227.99
2869789,1,438.871,1088.02
2869805,1,1457.88,1239.57
2869846,1,1537.98,1256.33
2869873,1,3341.66,1102.85
2869938,1,1474.85,1129.99
2870005,1,452.119,1065.63
2870064,1,364.503,1038.58
2870101,1,520.888,1429.03
2870103,1,593.089,1036.87
2870105,1,235.342,1321.12
2870202,1,1397.01,993.004
2870347,1,964.358,866.226
2870570,1,1100.15,1162.19
2870850,1,995.236,925.251
2871002,1,1220.03,1087.27
2871007,1,102.967,1084.58
2871084,2,844.464,1862.41
2871383,1,1280.41,1064.89
2871409,1,150.229,964.809
2871514,1,220.349,1045.09
2871522,2,945.57,1908.24
2871628,1,670.913,967.683
2871918,1,693.992,1021.53
2872153,1,1165.58,1342.59
2872235,1,1381.67,1217.86
2872266,1,1034.24,1211.92
2872339,1,1192.19,1245.18
2872729,1,281.445,953.863
2872773,1,2036.4,927.892
2872843,1,102.967,1040.36
2872933,1,2264.18,1283.69
2872975,1,3747.92,1382.54
2872977,1,1078.42,1462.08
2873180,1,1165.58,1412.89
2873380,1,1201.12,1238.25
2873446,2,826.409,1825.18
2873450,1,344.177,1098.19
2873522,1,276.137,1249.21
2873549,1,1034.24,958.885
2873627,1,1192.19,950.795
2874104,1,1078.42,1071.38
2874528,1,206.435,982.046
2874642,2,1991.15,2379.18
2874668,1,1078.42,1108.73
2874716,1,1059.12,992.723
2874988,1,210.569,993.279
2875546,1,641.689,1188.01
2875579,1,78.6977,1068.37
2875688,1,1309.73,982.857
2875846,1,1093.41,1221.73
2875948,1,412.88,1078.1
2876004,1,781.744,1094.73
2876162,1,268.372,1037.67
2876200,1,210.569,982.437
2876254,1,326.405,1423.52
2876319,1,167.733,916.653
2877217,1,1192.19,1126.93
2877223,1,1510.11,1508.27
2877513,1,791.873,927.326
2877677,1,666.395,884.948
2877707,1,720.457,1115.4
2877755,1,515.869,1597.89
2877785,1,645.345,1019.57
2877833,1,374.414,1068.75
2877876,1,1711.4,1029.85
2878155,1,380.966,967.137
2878527,1,1094.54,903.825
2878578,2,2776.04,1785.49
2878753,1,1165.58,1508.79
2878754,1,2203.53,1540.77
2879012,1,1093.41,1280.65
2879507,1,1036.88,936.809
2879515,1,211.13,1017.09
2879554,1,837.276,967.137
2879600,1,1189.27,935.698
2879687,1,211.13,996.374
2879765,1,1458.55,1089.26
2879997,1,1165.58,1009.26
2880108,1,10321.7,1250.39
2880547,1,1839.14,978.892
2880590,1,103.217,1107.85
2880665,1,614.223,1575.1
2880763,1,1729.91,1026.28
2880913,1,1463.42,1578.31
2881161,1,2271.26,1162.19
2881329,1,1189.27,925.534
2881348,1,384.283,1010.26
2881915,1,1078.42,948.801
2881920,1,1162.1,1299.61
2881939,1,1093.41,848.042
2882035,1,1458.95,1570.18
2882198,1,1062.77,1254.09
2882199,1,2126.33,1280.67
2882245,1,598.763,1164.9
2882283,1,1192.19,1345.89
2882720,1,434.726,1005.33
2883263,1,1192.19,1260.04
2883448,1,1078.42,1336.53
2883767,1,3971.56,931.567
2883864,3,3277.89,4238.68
2883963,1,1734.24,1293.31
2884115,1,1494.17,833.405
2884346,1,1078.42,924.47
2884922,1,1093.41,1115.53
2885051,1,1165.58,1134.88
2885141,1,1008.97,1094.73
2885219,1,1034.24,1107.19
2885434,2,2068.48,2386.69
2885526,1,536.957,856.382
2885694,1,306.306,1071.05
2885711,1,216.305,1100.66
2885713,1,1274.34,1156.43
2885778,1,1034.24,947.612
2885825,1,796.913,969.911
2886050,1,2133.85,1131.69
2886206,1,310.486,844.914
2886449,1,1051.5,1116.67
2886921,1,627.34,1126.93
2887249,1,1552.43,1123.05
2887430,1,1236.35,860.961
2887568,1,1034.24,1115.21
2887647,1,449.503,1213.77
2888040,1,1093.41,855.152
2888083,1,1165.58,866.102
2888291,1,1591.21,1213.77
2888658,2,2106.24,3562.26
2888715,1,1192.19,1052.12
2888861,1,1135.35,909.69
2889027,1,1416.8,983.018
2889031,1,1123.74,1149.66
2889543,1,1034.24,1180.68
2889764,1,2221.13,1137.45
2890012,1,1818.74,1189.59
2890020,1,2227.13,1139.17
2890049,1,856.684,1036.54
2890061,1,1192.19,1225.25
2890136,1,380.966,1080.15
2890139,1,72.3676,1158.93
2890194,1,2034.69,1434.29
2890295,1,1613.75,1318.94
2890545,1,1638.33,1063.4
2890587,1,1194.22,1012.91
2890660,1,1608.55,1179.95
2890667,1,1174.93,1156.43
2890684,1,316.757,943.289
2891086,1,1367.5,953.477
2891396,1,8090.11,1039.76
2891730,1,1284.42,982.988
2891733,1,436.105,1113.4
2891862,1,939.412,1040.04
2892028,1,1034.24,809.157
2892182,1,1148.28,889.896
2892198,1,1093.41,1142.45
2892335,1,1078.42,982.133
2892374,1,2407.88,1621.06
2892379,1,517.476,888.548
2892537,1,1093.41,904.62
2892577,2,3581.92,3199.44
2893125,1,545.937,1229.28
2893133,1,1095.16,1186.01
2893394,1,488.578,1067.24
2893812,1,1284.49,1355.12
2893972,1,2179.87,1081
2894031,1,1888.03,1342.59
2894238,1,1165.58,1018.45
2894428,1,870.328,1085.12
2894761,1,1204.12,957.555
2894826,1,1192.19,1132.36
